id,parent_id,comment,sentiment,original_seed_label,sarcasm_flag,hard_case_flag,source_type,generation_signal,phrase_family,split_group,recommended_split
aug_21377,seed_00438,ngl this is honestly trassssh 😡😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00438,test
aug_21378,seed_01265,ngl this turned out bad 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01265,train
aug_21379,seed_01663,ngl this is bad 😒😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01663,validation
aug_21380,seed_00570,omg i thought it was standard but this is trash 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00570,validation
aug_21381,seed_01381,bro it seemed regular at first but this is trash 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01381,validation
aug_21382,seed_01814,lowkey this 😠 is bad,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01814,validation
aug_21383,seed_00949,tbh this is actually awful 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00949,train
aug_21384,seed_01407,highhhhkey this feelss bad 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01407,test
aug_21385,seed_01046,tbh thhhis turned out worst 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01046,test
aug_21386,seed_01134,lol this iis trash 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01134,test
aug_21387,seed_00172,omg this is really worst 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00172,train
aug_21388,seed_00418,tbh this feels awful 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00418,train
aug_21389,seed_00804,bro this is hhhonestly awful 💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00804,train
aug_21390,seed_01109,ngl it seemed regular at first but this is terrible 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01109,train
aug_21391,seed_01020,fr 😞😞 this is so pathetic,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01020,train
aug_21392,seed_00616,omg i thought it was normal but this is awful... 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00616,train
aug_21393,seed_00427,bro it seemed normal at first 😭😭 but this is terrible,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00427,train
aug_21394,seed_00903,highkey it looked okay at first but this is trash 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00903,train
aug_21395,seed_01627,idk i thought it was fine but this is awful 😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01627,train
aug_21396,seed_01612,tbh it looked standard at first but this is awful 😭😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01612,test
aug_21397,seed_01936,ngl this feels pathetic 😭😡,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01936,train
aug_21398,seed_01784,tttbh this is really wwworst 😞,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01784,train
aug_21399,seed_00023,highkey it seemed fine at first but this is terrible 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00023,train
aug_21400,seed_01158,idk i thought it was okay but this is bad 💔😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01158,train
aug_21401,seed_01829,ngl this turned out bad 👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01829,validation
aug_21402,seed_01619,bro it looked regular at first but this is terrible 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01619,train
aug_21403,seed_01890,lolll this turned out wwwwworst 😤💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01890,train
aug_21404,seed_01791,highkey this turned out pathetic 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01791,train
aug_21405,seed_01651,omg this is honestly worst 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01651,train
aug_21406,seed_01354,idk tis turned out bad 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01354,train
aug_21407,seed_01438,bro i thought it was normal but this is worst 😒😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01438,train
aug_21408,seed_00314,frr this turned out bad 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00314,validation
aug_21409,seed_00306,idk this is bad! 😤😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00306,train
aug_21410,seed_01157,lol this is really trash 😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01157,train
aug_21411,seed_01754,omg this feels trash 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01754,validation
aug_21412,seed_01246,idk it looked regular at first but this is awful 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01246,test
aug_21413,seed_00651,highkey i thought it was fine but this is awful... 👎👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00651,train
aug_21414,seed_01149,frr thhhhis feels worst! 😒💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01149,test
aug_21415,seed_00793,tbh it seemed fine at first but this is worst 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00793,validation
aug_21416,seed_01617,bro i thought it was normal but this is annoying 😠😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01617,train
aug_21417,seed_00161,highkey it seemed fine at first but this is trash 😒😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00161,train
aug_21418,seed_00682,omg this turned ouuut awful 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00682,test
aug_21419,seed_01450,ngl i thought it was okay but this is bad 👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01450,train
aug_21420,seed_01644,lowkey this tunred out pathetic 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01644,train
aug_21421,seed_01594,lol this is worst 😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01594,train
aug_21422,seed_01792,fr i thought it was regular but this is awful 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01792,train
aug_21423,seed_01007,bro this feels trash 😠😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01007,train
aug_21424,seed_00673,omg i 👎 thought it was standard but this is worst,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00673,train
aug_21425,seed_01064,bro this feesl annnoying 😭💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01064,train
aug_21426,seed_00297,omg i thought it was fine but 😒 this is awful,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00297,train
aug_21427,seed_01870,tbh this turned out awful 😭😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01870,train
aug_21428,seed_01973,omg this turrrrned out bad 💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01973,train
aug_21429,seed_01122,ngl this feels trash 😒💔,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01122,validation
aug_21430,seed_00623,ngl this is awful 😭😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00623,train
aug_21431,seed_01602,highkey it looked normal at first but this is pathetic 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01602,train
aug_21432,seed_00148,highkey it seemed okay at first but this is terrible 😞😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00148,train
aug_21433,seed_01882,ngl it seemed fine at first but this is annoying 😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01882,validation
aug_21434,seed_01155,ngl i thought it was fine but this is pathetic 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01155,train
aug_21435,seed_01036,idk this 💔😡 feels annoying,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01036,train
aug_21436,seed_01631,bro this is actually worst! 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01631,train
aug_21437,seed_01610,ngl it looked average at first but this is terrible 👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01610,train
aug_21438,seed_00781,lowkey this is actually trash 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00781,train
aug_21439,seed_01636,tbhh this turned out bad 😡,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01636,validation
aug_21440,seed_00165,lol this turned out worst 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00165,train
aug_21441,seed_00209,ngl it seemed average at first but this is trash 💔😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00209,train
aug_21442,seed_00341,omg this is pathetic 😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00341,train
aug_21443,seed_00100,omg this is so bad 😒😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00100,train
aug_21444,seed_01449,llllol this iiiis awful 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01449,validation
aug_21445,seed_01345,omg this turned out bad 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01345,train
aug_21446,seed_00537,idk this is so bad 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00537,train
aug_21447,seed_00070,lol this turned out awful 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00070,validation
aug_21448,seed_00948,bro it looked normal at first but this is bad 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00948,train
aug_21449,seed_01574,highkey this turned out worst 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01574,train
aug_21450,seed_01039,lol it looked average at first but this is awful 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01039,train
aug_21451,seed_00545,bro this feels worst 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00545,train
aug_21452,seed_01904,lol this turned out bbbad 💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01904,train
aug_21453,seed_00521,ngl it looked standard at first but this is awful! 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00521,test
aug_21454,seed_01545,idk i thought it was average but this is awful 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01545,train
aug_21455,seed_00909,lol it looked standard at first but this is annoying 💔😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00909,train
aug_21456,seed_01106,tbh this is annoyinng 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01106,test
aug_21457,seed_00784,loll this turned out worst 😞😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00784,train
aug_21458,seed_00638,idk it looked normal at first but this is annoying 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00638,train
aug_21459,seed_00242,tbh this is actually worst 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00242,train
aug_21460,seed_00136,tbh i thought it was fine but this is bad 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00136,test
aug_21461,seed_01318,tbh i thought it was okay but this is terrible 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01318,train
aug_21462,seed_00159,lwokey it seemed standard at first but this is pathetic... 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00159,train
aug_21463,seed_01401,lowkkkkkey thiiiiis is terrible 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01401,train
aug_21464,seed_00629,lol ths feels bad! 😡😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00629,train
aug_21465,seed_01857,lol this turned out terrible 💔😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01857,train
aug_21466,seed_01738,fr this is terrible 😭😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01738,test
aug_21467,seed_01349,lol it seemed fine at first but this is trash 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01349,train
aug_21468,seed_01775,lowkey this is really terrible 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01775,train
aug_21469,seed_01643,bro this is actually awful 👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01643,train
aug_21470,seed_00111,omg thhis is badddd 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00111,train
aug_21471,seed_01187,fr this turned out bad 💔😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01187,train
aug_21472,seed_00453,tbh this is relly awful 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00453,test
aug_21473,seed_01878,tbh it looked normal at first 😒 but this is bad,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01878,validation
aug_21474,seed_01740,highkey thiss turned out terrible 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01740,train
aug_21475,seed_01475,omg this is annoying 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01475,train
aug_21476,seed_01062,idk this is annoying 😞😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01062,train
aug_21477,seed_01153,tbh it seemed normal at first but this is pathetic 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01153,train
aug_21478,seed_01291,lowkey this iiis so trash 😡,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01291,train
aug_21479,seed_01380,ngl it looked normal at first but this is awful 😤💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01380,train
aug_21480,seed_00480,ommmmmg thsi turned out annoying 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00480,train
aug_21481,seed_01292,fr this turned out bad 💔,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01292,train
aug_21482,seed_01251,ngl this feels pathetic 😒😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01251,test
aug_21483,seed_00655,lowkey this is so trash 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00655,train
aug_21484,seed_01228,ngl this turned out awfuuul 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01228,validation
aug_21485,seed_01065,lowkey i thought it was regular but this is trash 😞👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01065,train
aug_21486,seed_01872,brrrro this feels bad! 😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01872,test
aug_21487,seed_00466,llowkey this is honnnnestly worst 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00466,train
aug_21488,seed_01964,frrr this tuurned out terrible 💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01964,train
aug_21489,seed_01378,omg it seemed average at first but this is awful 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01378,validation
aug_21490,seed_01493,idk it looked standard at first but this is annoying 👎😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01493,train
aug_21491,seed_00901,lowkey this is honestly pathetic 😭😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00901,train
aug_21492,seed_00614,ngl this feels terrible... 😡😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00614,train
aug_21493,seed_01083,omg thhhis feels pathteic 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01083,validation
aug_21494,seed_00267,lol 😤 this is worst,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00267,test
aug_21495,seed_01329,bbbbbro this turned out trash 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01329,validation
aug_21496,seed_00871,lol thiis feels pathetiic 😒😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00871,train
aug_21497,seed_00680,lowkey this turned out terrible 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00680,train
aug_21498,seed_00508,frrrr this is so worst 😞😞,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00508,train
aug_21499,seed_01977,omggggg this turned out pathetic 😞😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01977,train
aug_21500,seed_00530,lwokey i thought it was normal but this is annoying 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00530,test
aug_21501,seed_00166,tbh it looked standard at first but this is trash 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00166,test
aug_21502,seed_00035,bbbbbro tthis turned out annoying 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00035,train
aug_21503,seed_00068,fr this iss really bad 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00068,train
aug_21504,seed_00301,ngl i thought it was average but this is annoying 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00301,train
aug_21505,seed_00564,bro i thought 😠 it was fine but this is pathetic,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00564,train
aug_21506,seed_00346,ngl this is actually trash 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00346,train
aug_21507,seed_00151,ngl it looked normal at first but this is trash 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00151,train
aug_21508,seed_00354,lowkey this feels pathetic 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00354,train
aug_21509,seed_00230,highkey it looked standard at first but this is trash 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00230,train
aug_21510,seed_00371,fr this turned out pathetic! 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00371,train
aug_21511,seed_00359,tbh it looked average at first but this is trash 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00359,train
aug_21512,seed_01310,fr this turned out bad 😭😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01310,train
aug_21513,seed_01989,lowkey i thought it was fine but this is bad 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01989,train
aug_21514,seed_00959,lol this feels annoying! 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00959,validation
aug_21515,seed_00966,fr it seemed normal at first but this is awful 👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00966,validation
aug_21516,seed_01212,fr this feels awful 😤😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01212,validation
aug_21517,seed_00863,bro this is actuually annoying 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00863,test
aug_21518,seed_00687,tbh it looked fine at first but this is trash 💔💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00687,test
aug_21519,seed_00886,omg this is so awful 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00886,train
aug_21520,seed_00974,highkey this feeels woooorst 😡💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00974,test
aug_21521,seed_00179,omg it seemed normal at first but this is bad 😞💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00179,train
aug_21522,seed_01487,tbh this turned out trash 😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01487,validation
aug_21523,seed_01724,bro thissss turned out awful 💔,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01724,train
aug_21524,seed_01287,ngl this feels annoying 😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01287,train
aug_21525,seed_01013,tttttbh this tuned out bad! 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01013,train
aug_21526,seed_01196,bro this is so annoyig 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01196,train
aug_21527,seed_01394,bro this feels bad 😭😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01394,train
aug_21528,seed_01087,fr this is honestly pathetic 😭😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01087,train
aug_21529,seed_00061,ngl this is awffful 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00061,train
aug_21530,seed_01362,highkey tihs fffeels worst 😡😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01362,test
aug_21531,seed_00020,lol ttttthis feels bad 😞👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00020,train
aug_21532,seed_01271,bro this turned out bad 😭😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01271,train
aug_21533,seed_00956,idk this 👎 is pathetic,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00956,train
aug_21534,seed_00178,bro 😡👎 this is actually bad,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00178,validation
aug_21535,seed_01418,idk this iiiis honestly worst 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01418,train
aug_21536,seed_01914,ngl it seemed average at first but this is bad 😤👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01914,train
aug_21537,seed_01324,omg i thought it was regular but this is trash 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01324,train
aug_21538,seed_00969,lol it looked fine at first but this is worst 😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00969,train
aug_21539,seed_01335,omg this 😠 feels pathetic,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01335,train
aug_21540,seed_00337,bro it looked fine at first but this is trash 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00337,train
aug_21541,seed_01840,lowkey i thought it was regular but this is annoying 👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01840,train
aug_21542,seed_01266,tbh i thought it was okay but this is awful 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01266,train
aug_21543,seed_01213,tbh it seemed okay at first but this is bad 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01213,test
aug_21544,seed_01582,idk this feeeeeels pathetic 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01582,validation
aug_21545,seed_01683,bro i thought it was normal but this is trash 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01683,train
aug_21546,seed_00075,bro htis feels annoying 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00075,validation
aug_21547,seed_00540,lowkey this is bad 😭👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00540,test
aug_21548,seed_01935,ngl it looked fine at first but this is terrible 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01935,train
aug_21549,seed_00195,highkey it seemed standard at first but this is worst 😠😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00195,train
aug_21550,seed_00394,bro this is so bad 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00394,train
aug_21551,seed_00621,lowkey it seemed regular at first but this is bad 😠😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00621,train
aug_21552,seed_01900,ngl this turned out awful 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01900,train
aug_21553,seed_00339,lowkey this turned out annoying! 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00339,train
aug_21554,seed_01371,fr this feels annoying 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01371,train
aug_21555,seed_00747,omg this feels pahetic! 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00747,train
aug_21556,seed_01317,idk i thought it was normal but this is awful 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01317,validation
aug_21557,seed_01303,omg thhis feels awful 😡😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01303,train
aug_21558,seed_00158,lowkey it looked average at first but this is bad... 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00158,train
aug_21559,seed_01004,lowkey this turned out terrible 😒😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01004,train
aug_21560,seed_01090,lowkey this is really trash 😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01090,train
aug_21561,seed_01982,lowkey this is so worst 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01982,train
aug_21562,seed_01743,omg this is 😒 honestly awful,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01743,train
aug_21563,seed_01047,tbh it seemed normal at first but this is trash 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01047,train
aug_21564,seed_01717,ngggl this turned out worstt... 😞,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01717,validation
aug_21565,seed_01846,higheky thhis feels trash 😞,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01846,train
aug_21566,seed_00836,bro this turned out bad 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00836,test
aug_21567,seed_00395,tbh it seemed average at first but this is worst 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00395,validation
