seed_id,text,label,original_label,sarcasm_flag,canonical_lead,source_partition
seed_01470,highkey it was regular 🤷,Neutral,Neutral,0,highkey,generation_seed
seed_01471,fr this is worst 😠,Negative,Negative,0,fr,generation_seed
seed_01472,omg this is terrible 😤,Negative,Negative,0,omg,generation_seed
seed_01473,lol it was normallll 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01474,yeah sureeeee 😏 totallyyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01475,ngl thisssss is awufl 😒,Negative,Negative,0,ngl,generation_seed
seed_01476,tbh thissss is fantastic ❤️,Positive,Positive,0,tbh,generation_seed
seed_01477,ngl this is awfulll 👎,Negative,Negative,0,ngl,generation_seed
seed_01479,tbh thissss is solid ✨,Positive,Positive,0,tbh,generation_seed
seed_01480,ngl this is great ✨,Positive,Positive,0,ngl,generation_seed
seed_01481,besttt ever 😒 totally helpfullll,Negative,Sarcastic,1,bestt,generation_seed
seed_01483,just perfect 🙄 totallyyy helpfulllll,Negative,Sarcastic,1,just,generation_seed
seed_01484,loveeeee that for me 🙃 totally helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01485,just perfectttt 👏 totally helpful,Negative,Sarcastic,1,just,generation_seed
seed_01486,fr it was standarddddd 🙂,Neutral,Neutral,0,fr,generation_seed
seed_01487,tbh this is annoynig 😭,Negative,Negative,0,tbh,generation_seed
seed_01489,highkey thisssss is awful 😞,Negative,Negative,0,highkey,generation_seed
seed_01490,wow amazinggggg 😂 totallyyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01491,ngl it was okay 🙂,Neutral,Neutral,0,ngl,generation_seed
seed_01493,idk htisss is annoyinggggg 😞,Negative,Negative,0,idk,generation_seed
seed_01494,lol thsissss is perfecttt 😄,Positive,Positive,0,lol,generation_seed
seed_01495,lowkyeyy it was avearge 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01496,ngl this is fantasticccc 😄,Positive,Positive,0,ngl,generation_seed
seed_01497,idk this is perfect ❤️,Positive,Positive,0,idk,generation_seed
seed_01499,fr thisssss is solidddd 🥳,Positive,Positive,0,fr,generation_seed
seed_01500,lol this is lit 🔥,Positive,Positive,0,lol,generation_seed
seed_01501,tbh it was oakyyyy 😐,Neutral,Neutral,0,tbh,generation_seed
seed_01502,graet job 🙄 totallyyyyy helpfullll,Negative,Sarcastic,1,graet,generation_seed
seed_01503,best ever 😒 totallyyyy hlepful,Negative,Sarcastic,1,best,generation_seed
seed_01504,fr thissss is solid 😁,Positive,Positive,0,fr,generation_seed
seed_01505,lol this is awesome 😁,Positive,Positive,0,lol,generation_seed
seed_01506,fr it was fine 😐,Neutral,Neutral,0,fr,generation_seed
seed_01509,lowkey this is perfect 😄,Positive,Positive,0,lowkey,generation_seed
seed_01510,lol it was noraml 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01511,tbh this is amazinggg 🥳,Positive,Positive,0,tbh,generation_seed
seed_01512,bro thisssss is fantasticccc 🥳,Positive,Positive,0,bro,generation_seed
seed_01514,tbh thisss is awful 😠,Negative,Negative,0,tbh,generation_seed
seed_01515,lol it was normalll 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01516,lowkey it was onrmal 🤷,Neutral,Neutral,0,lowkey,generation_seed
seed_01517,hihgkey this is amaiznggg ❤️,Positive,Positive,0,highkey,generation_seed
seed_01519,tbh it was fnieeeee 😐,Neutral,Neutral,0,tbh,generation_seed
seed_01520,highkey it was regualrrrrr 🙂,Neutral,Neutral,0,highkey,generation_seed
seed_01521,hgihkey thissss is trash 💔,Negative,Negative,0,hgihkey,generation_seed
seed_01523,yaehhh suereeee 😂 totallyyyy helpful,Negative,Sarcastic,1,yaehh,generation_seed
seed_01525,highkeyyyyy this is fnatastic 😁,Positive,Positive,0,highkey,generation_seed
seed_01526,wow amazingggg 😏 totallyyyyy helpfullll,Negative,Sarcastic,1,wow,generation_seed
seed_01528,omg thisss is annoying 😞,Negative,Negative,0,omg,generation_seed
seed_01532,ngl thisss is terrible 😭,Negative,Negative,0,ngl,generation_seed
seed_01534,love that for me 😒 ottally helpful,Negative,Sarcastic,1,love,generation_seed
seed_01536,lol it was regularrrr 😐,Neutral,Neutral,0,lol,generation_seed
seed_01538,fr this is awful 😞,Negative,Negative,0,fr,generation_seed
seed_01540,lowkey this is waful 👎,Negative,Negative,0,lowkey,generation_seed
seed_01541,idk this is trash 👎,Negative,Negative,0,idk,generation_seed
seed_01543,lowkey thisssss is lit 😁,Positive,Positive,0,lowkey,generation_seed
seed_01545,idk thisssss is pathetic 😤,Negative,Negative,0,idk,generation_seed
seed_01546,besttttt ever 👏 totally helpful,Negative,Sarcastic,1,bestt,generation_seed
seed_01547,lol it was tsandardddd 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01548,lol this is bad 😒,Negative,Negative,0,lol,generation_seed
seed_01549,lowkey this is worst 😤,Negative,Negative,0,lowkey,generation_seed
seed_01550,lol it was okay 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01551,ngl this is trash 😤,Negative,Negative,0,ngl,generation_seed
seed_01554,highkeyyyyy it was okay 🤷,Neutral,Neutral,0,highkey,generation_seed
seed_01555,ngl this is fantastic 😍,Positive,Positive,0,ngl,generation_seed
seed_01556,yeah sure 👏 totally helpflu,Negative,Sarcastic,1,yeah,generation_seed
seed_01559,loveee that for me 👏 ttoallyyyyy helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01560,highkeyyyy it was fine 🤷,Neutral,Neutral,0,highkey,generation_seed
seed_01562,omg it was averageeeee 🫤,Neutral,Neutral,0,omg,generation_seed
seed_01563,idk this is terribleeee 😒,Negative,Negative,0,idk,generation_seed
seed_01564,lowkeyyy this is trash 😭,Negative,Negative,0,lowkey,generation_seed
seed_01565,lowkey it was regular 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01566,best ever 👏 totalyl ehlpful,Negative,Sarcastic,1,best,generation_seed
seed_01567,wow amazing 👏 totallyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01568,idk this is annoying 😒,Negative,Negative,0,idk,generation_seed
seed_01570,best ever 🙃 totallyyy helpfulll,Negative,Sarcastic,1,best,generation_seed
seed_01571,lwokey this is fanatstic 😍,Positive,Positive,0,lwokey,generation_seed
seed_01572,idk this is perfect 😄,Positive,Positive,0,idk,generation_seed
seed_01573,best ever 🙃 totallyyy helfpul,Negative,Sarcastic,1,best,generation_seed
seed_01574,highkeyyy this is trash 😒,Negative,Negative,0,highkey,generation_seed
seed_01575,tbh it was regularrrr 🙂,Neutral,Neutral,0,tbh,generation_seed
seed_01577,loveee that for me 😂 ttoally helpfulllll,Negative,Sarcastic,1,lovee,generation_seed
seed_01578,love that for me 👏 totallyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01580,ngl it was satndard 😐,Neutral,Neutral,0,ngl,generation_seed
seed_01581,lowkey thissss is amazing 🔥,Positive,Positive,0,lowkey,generation_seed
seed_01582,lol this is awful 😤,Negative,Negative,0,lol,generation_seed
seed_01583,lowkeyyy this is annoyingggg 😒,Negative,Negative,0,lowkey,generation_seed
seed_01585,love that for me 😒 totallyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01587,ngl this is nanoying 💔,Negative,Negative,0,ngl,generation_seed
seed_01588,great job 👏 totally heplfulll,Negative,Sarcastic,1,great,generation_seed
seed_01589,bro this is awful 😭,Negative,Negative,0,bro,generation_seed
seed_01590,wow maazing 😏 totally helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01593,loeveee that for me 😒 totally helpfulllll,Negative,Sarcastic,1,loevee,generation_seed
seed_01594,lowkey this is pahteticccc 😞,Negative,Negative,0,lowkey,generation_seed
seed_01595,wow amazingggg 😏 totally helpfulll,Negative,Sarcastic,1,wow,generation_seed
seed_01596,omg thissss is nanoying 💔,Negative,Negative,0,omg,generation_seed
seed_01597,highkey thissss is lit 😄,Positive,Positive,0,highkey,generation_seed
seed_01598,fr thisss is amazing 😍,Positive,Positive,0,fr,generation_seed
seed_01599,lowkeyyy thisss is aamzinggg 😁,Positive,Positive,0,lowkey,generation_seed
seed_01600,highkey it was okay 😐,Neutral,Neutral,0,highkey,generation_seed
seed_01601,tbh this is soliddddd 😍,Positive,Positive,0,tbh,generation_seed
seed_01602,highkyeyyy this is annoyinggggg 👎,Negative,Negative,0,highkey,generation_seed
seed_01603,lowkeyyy thisssss is awesome 🔥,Positive,Positive,0,lowkey,generation_seed
seed_01605,highkey it was average 🙂,Neutral,Neutral,0,highkey,generation_seed
seed_01606,highkeyyy this is great ❤️,Positive,Positive,0,highkey,generation_seed
seed_01607,yeah sure 😒 totallyyyy helpfullll,Negative,Sarcastic,1,yeah,generation_seed
seed_01608,fr it was regluar 🫤,Neutral,Neutral,0,fr,generation_seed
seed_01610,ngl thisssss is annoying 😒,Negative,Negative,0,ngl,generation_seed
seed_01611,love thatttt for me 👏 totallyyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01614,tbh this is awesome ❤️,Positive,Positive,0,tbh,generation_seed
seed_01615,greta job 😒 totallyyyy helpful,Negative,Sarcastic,1,greta,generation_seed
seed_01617,highkey this is trash 😭,Negative,Negative,0,highkey,generation_seed
seed_01619,lowkey this is rtash 💔,Negative,Negative,0,lowkey,generation_seed
seed_01621,great job 😏 totallyyy helpfullll,Negative,Sarcastic,1,great,generation_seed
seed_01623,omg this is amazing 🔥,Positive,Positive,0,omg,generation_seed
seed_01626,lol thisssss is worst 😞,Negative,Negative,0,lol,generation_seed
seed_01627,hihgkeyyyy this is apthetic 😠,Negative,Negative,0,highkey,generation_seed
seed_01628,fr thissss is great ❤️,Positive,Positive,0,fr,generation_seed
seed_01629,lol this is greta 🤩,Positive,Positive,0,lol,generation_seed
seed_01630,just perfecttt 😏 totally helpfullll,Negative,Sarcastic,1,just,generation_seed
seed_01631,highkeyyyy thsissss is patheticcccc 😞,Negative,Negative,0,highkey,generation_seed
seed_01632,love thatttt for me 😏 totally helpfulllll,Negative,Sarcastic,1,love,generation_seed
seed_01633,omg this is perfect ❤️,Positive,Positive,0,omg,generation_seed
seed_01635,best everrrr 😏 totally helpfulll,Negative,Sarcastic,1,best,generation_seed
seed_01637,lowkey thisssss is amazingggg 🔥,Positive,Positive,0,lowkey,generation_seed
seed_01638,lol it was fineeee 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01640,omg this is great 🤩,Positive,Positive,0,omg,generation_seed
seed_01641,idk this is fantastic 🥳,Positive,Positive,0,idk,generation_seed
seed_01642,yeah sureeeee 😏 ttoally helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01643,bro this is patheticcccc 👎,Negative,Negative,0,bro,generation_seed
seed_01644,lowkey thisssss is bad 😡,Negative,Negative,0,lowkey,generation_seed
seed_01646,highkey it was okay 🙂,Neutral,Neutral,0,highkey,generation_seed
seed_01647,lowkey it was okayyyy 🙂,Neutral,Neutral,0,lowkey,generation_seed
seed_01648,besttt everrr 😏 totally heplful,Negative,Sarcastic,1,bestt,generation_seed
seed_01650,fr this is terrible 😠,Negative,Negative,0,fr,generation_seed
seed_01651,omg this is awful 😤,Negative,Negative,0,omg,generation_seed
seed_01653,bro it was average 🫤,Neutral,Neutral,0,bro,generation_seed
seed_01654,tbh it was averageee 🙂,Neutral,Neutral,0,tbh,generation_seed
seed_01655,besttttt ever 🙃 totally helpful,Negative,Sarcastic,1,bestt,generation_seed
seed_01656,lol it was aveargeeee 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01660,lol thisss is lit 😁,Positive,Positive,0,lol,generation_seed
seed_01661,just perfect 😂 totally helpflullll,Negative,Sarcastic,1,just,generation_seed
seed_01663,fr this is pathetic 😤,Negative,Negative,0,fr,generation_seed
seed_01664,yeah sure 😏 totally helpfulll,Negative,Sarcastic,1,yeah,generation_seed
seed_01665,ngl this is trash 💔,Negative,Negative,0,ngl,generation_seed
seed_01666,best ever 🙄 ottallyyy helpfullll,Negative,Sarcastic,1,best,generation_seed
seed_01667,tbh thisssss is annoying 👎,Negative,Negative,0,tbh,generation_seed
seed_01668,wow amazing 😒 totally hlepful,Negative,Sarcastic,1,wow,generation_seed
seed_01669,tbh it was average 😐,Neutral,Neutral,0,tbh,generation_seed
seed_01671,lowkeyyy it was standard 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01672,best everrr 🙃 totally helpfullll,Negative,Sarcastic,1,best,generation_seed
seed_01674,higheky this is solid 😄,Positive,Positive,0,higheky,generation_seed
seed_01675,best everrr 🙄 totally helpful,Negative,Sarcastic,1,best,generation_seed
seed_01677,bro this is pathetic 😠,Negative,Negative,0,bro,generation_seed
seed_01678,lol this is bad 😞,Negative,Negative,0,lol,generation_seed
seed_01679,great job 😏 totlaly helpful,Negative,Sarcastic,1,great,generation_seed
seed_01680,justtt perfect 😒 totally ehlpfulllll,Negative,Sarcastic,1,justt,generation_seed
seed_01681,omg thissss is fantastic 🔥,Positive,Positive,0,omg,generation_seed
seed_01682,tbh it was normal 🤷,Neutral,Neutral,0,tbh,generation_seed
seed_01683,bro this is worst 😡,Negative,Negative,0,bro,generation_seed
seed_01685,love thatttt for me 🙃 totally helpfullll,Negative,Sarcastic,1,love,generation_seed
seed_01688,wow amazniggggg 😒 totallyyyyy helpfulllll,Negative,Sarcastic,1,wow,generation_seed
seed_01689,lol this is awesome 🔥,Positive,Positive,0,lol,generation_seed
seed_01690,tbh this is annoying 😒,Negative,Negative,0,tbh,generation_seed
seed_01692,best ever 😏 ottally helpful,Negative,Sarcastic,1,best,generation_seed
seed_01694,lowkey it was okay 🙂,Neutral,Neutral,0,lowkey,generation_seed
seed_01695,just perfect 😂 toatllyyy helpfullll,Negative,Sarcastic,1,just,generation_seed
seed_01696,best everrrrr 😂 totally ehlpful,Negative,Sarcastic,1,best,generation_seed
seed_01698,bro thisss is great ❤️,Positive,Positive,0,bro,generation_seed
seed_01699,loweky it was standard 😐,Neutral,Neutral,0,loweky,generation_seed
seed_01700,ngl it was averageee 🙂,Neutral,Neutral,0,ngl,generation_seed
seed_01701,ngl it was standarddddd 🫤,Neutral,Neutral,0,ngl,generation_seed
seed_01702,lowkyeyy this is great 😁,Positive,Positive,0,lowkey,generation_seed
seed_01703,ngl thissss is solidddd 🔥,Positive,Positive,0,ngl,generation_seed
seed_01705,lowkey this is perfect ❤️,Positive,Positive,0,lowkey,generation_seed
seed_01706,great job 😒 totally helpfulll,Negative,Sarcastic,1,great,generation_seed
seed_01707,love that for me 🙃 totally helpfulllll,Negative,Sarcastic,1,love,generation_seed
seed_01713,omg this is awful 😞,Negative,Negative,0,omg,generation_seed
seed_01714,greta job 🙄 totally helpful,Negative,Sarcastic,1,greta,generation_seed
seed_01715,greattt job 🙃 totally helpufl,Negative,Sarcastic,1,greatt,generation_seed
seed_01716,lowkeyyyy it was fine 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01717,idk this is pathetic 😠,Negative,Negative,0,idk,generation_seed
seed_01718,tbh it was vaerage 🙂,Neutral,Neutral,0,tbh,generation_seed
seed_01721,yeahhh sure 👏 totally helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01722,idk this is amazing 🤩,Positive,Positive,0,idk,generation_seed
seed_01723,ngl this is awesome ❤️,Positive,Positive,0,ngl,generation_seed
seed_01724,lol thissss is terribleee 😤,Negative,Negative,0,lol,generation_seed
seed_01725,fr it was okayyyy 🫤,Neutral,Neutral,0,fr,generation_seed
seed_01726,wow aamzing 👏 totally helpfulllll,Negative,Sarcastic,1,wow,generation_seed
seed_01728,bro thissss is lit 😁,Positive,Positive,0,bro,generation_seed
seed_01729,ngl thissss is lit 😄,Positive,Positive,0,ngl,generation_seed
seed_01731,wow amazinggg 🙄 toatllyyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01733,bsettttt everrrrr 👏 totally helpful,Negative,Sarcastic,1,bsett,generation_seed
seed_01735,fr this is lit 😍,Positive,Positive,0,fr,generation_seed
seed_01736,omg this is fantastic 😍,Positive,Positive,0,omg,generation_seed
seed_01737,highkye thissss is fantastic ✨,Positive,Positive,0,highkey,generation_seed
seed_01740,ngl thisss is etrrible 😞,Negative,Negative,0,ngl,generation_seed
seed_01741,lowkeyyyyy it was average 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01742,lol this is amazing 😄,Positive,Positive,0,lol,generation_seed
seed_01745,just perfect 👏 totally helpfullll,Negative,Sarcastic,1,just,generation_seed
seed_01746,great job 😂 totally helpfulllll,Negative,Sarcastic,1,great,generation_seed
seed_01747,ngl it was okayyyy 😐,Neutral,Neutral,0,ngl,generation_seed
seed_01748,omg this is fantastic 😄,Positive,Positive,0,omg,generation_seed
seed_01749,greattt job 😒 totally helpfullll,Negative,Sarcastic,1,greatt,generation_seed
seed_01750,best everrrrr 🙄 totalyl helpfullll,Negative,Sarcastic,1,best,generation_seed
seed_01751,omg this is awesomeee 🤩,Positive,Positive,0,omg,generation_seed
seed_01752,lowkeyyyy it was average 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01753,lowkey it was normal 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01757,wow amazniggg 🙄 totallyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01758,fr it was onrmal 🫤,Neutral,Neutral,0,fr,generation_seed
seed_01760,ngl this is maazing 😁,Positive,Positive,0,ngl,generation_seed
seed_01762,bro this is perfecttt 🤩,Positive,Positive,0,bro,generation_seed
seed_01763,lowkeyyyy it was okay 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01764,great job 🙄 totally helpfulll,Negative,Sarcastic,1,great,generation_seed
seed_01766,tbh this is nanoying 😤,Negative,Negative,0,tbh,generation_seed
seed_01767,lowkey it was regular 🤷,Neutral,Neutral,0,lowkey,generation_seed
seed_01768,idk this is awful 😠,Negative,Negative,0,idk,generation_seed
seed_01770,ngl this is amazing ❤️,Positive,Positive,0,ngl,generation_seed
seed_01771,best ever 😂 ottally helpful,Negative,Sarcastic,1,best,generation_seed
seed_01772,lowkey this is wrost 😠,Negative,Negative,0,lowkey,generation_seed
seed_01773,tbh this is solidddd 😄,Positive,Positive,0,tbh,generation_seed
seed_01774,lol it was fienee 🫤,Neutral,Neutral,0,lol,generation_seed
seed_01775,lowkeyyyy this is awfulll 😞,Negative,Negative,0,lowkey,generation_seed
seed_01776,bro this is terribleee 😤,Negative,Negative,0,bro,generation_seed
seed_01777,love thattttt for me 👏 totally heplfulll,Negative,Sarcastic,1,love,generation_seed
seed_01778,loveee thattt for me 😏 totallyyyy helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01779,tbh thisss is worst 😤,Negative,Negative,0,tbh,generation_seed
seed_01780,lwokey this is perfect 🥳,Positive,Positive,0,lwokey,generation_seed
seed_01781,bro this is perfect 😁,Positive,Positive,0,bro,generation_seed
seed_01783,best ever 😒 totally helpfulll,Negative,Sarcastic,1,best,generation_seed
seed_01784,tbh thissss is awful 😒,Negative,Negative,0,tbh,generation_seed
seed_01785,tbh it was regular 😐,Neutral,Neutral,0,tbh,generation_seed
seed_01787,best everrr 👏 totally helfpul,Negative,Sarcastic,1,best,generation_seed
seed_01790,idk it was avergae 🙂,Neutral,Neutral,0,idk,generation_seed
seed_01791,omg thissss is patheticcccc 😤,Negative,Negative,0,omg,generation_seed
seed_01792,fr this is annoyingggg 😤,Negative,Negative,0,fr,generation_seed
seed_01793,lol thisssss is fanatstic 🤩,Positive,Positive,0,lol,generation_seed
seed_01796,yeah sureeee 🙃 totally helpfullll,Negative,Sarcastic,1,yeah,generation_seed
seed_01799,ngl this is bad 😠,Negative,Negative,0,ngl,generation_seed
seed_01800,lol tihsss is annoying 😒,Negative,Negative,0,lol,generation_seed
seed_01801,just perfect 😏 totallyyyy heplful,Negative,Sarcastic,1,just,generation_seed
seed_01803,loveee that for me 👏 totally helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01804,lol this is trashhh 😭,Negative,Negative,0,lol,generation_seed
seed_01805,omg this is annoyinggg 😤,Negative,Negative,0,omg,generation_seed
seed_01806,ngl this is amaiznggg 😁,Positive,Positive,0,ngl,generation_seed
seed_01807,love that for me 🙃 totally helpful,Negative,Sarcastic,1,love,generation_seed
seed_01808,tbh this is annoyinggg 💔,Negative,Negative,0,tbh,generation_seed
seed_01809,ngl this is terrible 😡,Negative,Negative,0,ngl,generation_seed
seed_01810,yeah sure 👏 totallyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01811,ngl thisssss is worst 💔,Negative,Negative,0,ngl,generation_seed
seed_01813,highkey this is perfect 😄,Positive,Positive,0,highkey,generation_seed
seed_01814,tbh thisssss is bad 💔,Negative,Negative,0,tbh,generation_seed
seed_01817,wow amazing 😂 totally helpfulllll,Negative,Sarcastic,1,wow,generation_seed
seed_01818,idk this is soildddd 🤩,Positive,Positive,0,idk,generation_seed
seed_01819,justttt perfect 🙄 totallyyyyy helpful,Negative,Sarcastic,1,justt,generation_seed
seed_01820,greatttt job 😒 totally hlepful,Negative,Sarcastic,1,greatt,generation_seed
seed_01821,omg it was stnadardddd 😐,Neutral,Neutral,0,omg,generation_seed
seed_01822,highkey this is terrible 😡,Negative,Negative,0,highkey,generation_seed
seed_01823,bestttt everrrrr 🙄 totallyyyy helpfulll,Negative,Sarcastic,1,bestt,generation_seed
seed_01824,idk it was normal 🙂,Neutral,Neutral,0,idk,generation_seed
seed_01828,best ever 🙄 totallyyyy helpfullll,Negative,Sarcastic,1,best,generation_seed
seed_01829,ngl this is pathetic 💔,Negative,Negative,0,ngl,generation_seed
seed_01832,just perfect 🙃 totally helpful,Negative,Sarcastic,1,just,generation_seed
seed_01833,fr this is gretattt 🤩,Positive,Positive,0,fr,generation_seed
seed_01835,lowkey it was regluar 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01836,just perfect 😂 totallyyy helpfulll,Negative,Sarcastic,1,just,generation_seed
seed_01837,fr this is perfect 😁,Positive,Positive,0,fr,generation_seed
seed_01838,yeahhhh sure 😏 totallyyyyy helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01840,lowkey this is trash 😞,Negative,Negative,0,lowkey,generation_seed
seed_01841,bro it was reuglar 😐,Neutral,Neutral,0,bro,generation_seed
seed_01842,idk it was regularrr 🤷,Neutral,Neutral,0,idk,generation_seed
seed_01843,lowkey this is annoying 😠,Negative,Negative,0,lowkey,generation_seed
seed_01845,yeahhhh sure 🙃 totallyyyy helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01846,higheky this is trashhh 😭,Negative,Negative,0,higheky,generation_seed
seed_01847,idk thisssss is awful 😞,Negative,Negative,0,idk,generation_seed
seed_01848,just perfect 🙄 totallyyy hlepfullll,Negative,Sarcastic,1,just,generation_seed
seed_01850,lol it was fineeeee 🙂,Neutral,Neutral,0,lol,generation_seed
seed_01852,just perfect 🙃 totally heplful,Negative,Sarcastic,1,just,generation_seed
seed_01853,fr thisss is rtash 😭,Negative,Negative,0,fr,generation_seed
seed_01854,tbh this is annyoing 😤,Negative,Negative,0,tbh,generation_seed
seed_01856,yeah sure 😂 totalylyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01857,bro thisss is terrible 😞,Negative,Negative,0,bro,generation_seed
seed_01858,loweky it was fineee 🤷,Neutral,Neutral,0,loweky,generation_seed
seed_01859,tbh this is greatttt 🤩,Positive,Positive,0,tbh,generation_seed
seed_01860,ngl it was normlalll 🤷,Neutral,Neutral,0,ngl,generation_seed
seed_01861,tbh htisssss is amazing 🔥,Positive,Positive,0,tbh,generation_seed
seed_01863,highkye this is lit 🥳,Positive,Positive,0,highkey,generation_seed
seed_01864,idk it was nromal 🫤,Neutral,Neutral,0,idk,generation_seed
seed_01865,bestttt ever 😒 totally helpful,Negative,Sarcastic,1,bestt,generation_seed
seed_01866,fr this is pathetic 😞,Negative,Negative,0,fr,generation_seed
seed_01867,wow amazing 🙃 totally helpfulll,Negative,Sarcastic,1,wow,generation_seed
seed_01868,highkeyyyyy it was normal 🙂,Neutral,Neutral,0,highkey,generation_seed
seed_01869,lol thisss is terribleee 😞,Negative,Negative,0,lol,generation_seed
seed_01870,tbh this is pathetic 😤,Negative,Negative,0,tbh,generation_seed
seed_01872,bro this is bad 😠,Negative,Negative,0,bro,generation_seed
seed_01874,bro this is awesome 😄,Positive,Positive,0,bro,generation_seed
seed_01875,idk it was standard 🫤,Neutral,Neutral,0,idk,generation_seed
seed_01876,olwkey this is lit 😍,Positive,Positive,0,olwkey,generation_seed
seed_01878,ngl thisssss is worsttttt 💔,Negative,Negative,0,ngl,generation_seed
seed_01881,lowkye it was average 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01882,fr this is bad 😤,Negative,Negative,0,fr,generation_seed
seed_01884,ngl this is greatttt 😍,Positive,Positive,0,ngl,generation_seed
seed_01885,wow amaznig 🙄 totallyyyyy helpfulll,Negative,Sarcastic,1,wow,generation_seed
seed_01886,ngl it was nomral 😐,Neutral,Neutral,0,ngl,generation_seed
seed_01887,tbh it was okayyyyy 🫤,Neutral,Neutral,0,tbh,generation_seed
seed_01888,idk thissss is lit 😍,Positive,Positive,0,idk,generation_seed
seed_01889,idk it was average 🫤,Neutral,Neutral,0,idk,generation_seed
seed_01890,bro this is terrible 😠,Negative,Negative,0,bro,generation_seed
seed_01892,love that for me 😂 totallyyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01893,bro this is aamzing ❤️,Positive,Positive,0,bro,generation_seed
seed_01896,great job 🙃 totallyyyy hlepful,Negative,Sarcastic,1,great,generation_seed
seed_01897,greattttt job 🙃 totally helpufl,Negative,Sarcastic,1,greatt,generation_seed
seed_01898,tbh it was avreage 🙂,Neutral,Neutral,0,tbh,generation_seed
seed_01899,yehahh sure 🙃 totally helpful,Negative,Sarcastic,1,yehahh,generation_seed
seed_01900,idk thissss is bad 💔,Negative,Negative,0,idk,generation_seed
seed_01901,tbh this is aamzinggggg 😍,Positive,Positive,0,tbh,generation_seed
seed_01903,idk this is soldi 🔥,Positive,Positive,0,idk,generation_seed
seed_01905,great job 🙄 totallyyyyy helpful,Negative,Sarcastic,1,great,generation_seed
seed_01907,lowkeyyyyy it was fine 🙂,Neutral,Neutral,0,lowkey,generation_seed
seed_01908,bro it was standrad 😐,Neutral,Neutral,0,bro,generation_seed
seed_01910,best everrr 🙄 totlaly helpful,Negative,Sarcastic,1,best,generation_seed
seed_01912,highkeyyy this is annoying 👎,Negative,Negative,0,highkey,generation_seed
seed_01913,bro this is annoyinggg 😤,Negative,Negative,0,bro,generation_seed
seed_01914,ngl this is annyoing 😞,Negative,Negative,0,ngl,generation_seed
seed_01915,yeah sure 😏 totallyyy helpfullll,Negative,Sarcastic,1,yeah,generation_seed
seed_01917,lowkey thisss is annoying 😠,Negative,Negative,0,lowkey,generation_seed
seed_01918,idk it was standard 🙂,Neutral,Neutral,0,idk,generation_seed
seed_01919,lowkey it was average 🤷,Neutral,Neutral,0,lowkey,generation_seed
seed_01921,loveee that for me 😏 totally helpufl,Negative,Sarcastic,1,lovee,generation_seed
seed_01922,loveee that for me 🙄 totally helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01923,fr thisss is awesome 😍,Positive,Positive,0,fr,generation_seed
seed_01924,ngl thisssss is trerible 👎,Negative,Negative,0,ngl,generation_seed
seed_01925,wow amazinggggg 😏 totally helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01926,wow amaiznggg 😒 totallyyyyy helfpul,Negative,Sarcastic,1,wow,generation_seed
seed_01928,tbh it was standardddd 😐,Neutral,Neutral,0,tbh,generation_seed
seed_01929,justttt perfect 😒 totally heplful,Negative,Sarcastic,1,justt,generation_seed
seed_01930,ngl this is perfect 🥳,Positive,Positive,0,ngl,generation_seed
